Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Basis Gates,2Q Gate Names,net_type,backends,fidelity,Metrics,Static OEE,FGP-rOEE,WBCP,NAVI,NAVI Hybrid
QFT,20,606,190,79,2,"[10, 10]","['sx', 'rz', 'reset', 'cz', 'rx', 'x', 'id', 'rzz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_fidelity,0.4349481715537927,0.017797074990837377,0.04787444403320734,0.03415443759204749,0.0741039753691778
QFT,20,606,190,79,2,"[10, 10]","['sx', 'rz', 'reset', 'cz', 'rx', 'x', 'id', 'rzz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_fidelity,2.6561398887587544e-05,0.014780882941434616,0.0019966781110160392,0.006362685441135956,0.04239115827521627
QFT,20,606,190,79,2,"[10, 10]","['sx', 'rz', 'reset', 'cz', 'rx', 'x', 'id', 'rzz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_gate_num,1036.0,4499.0,3493.0,3564.0,2921.0
Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Basis Gates,2Q Gate Names,net_type,backends,fidelity,Metrics,Static OEE,FGP-rOEE,WBCP,NAVI,NAVI Hybrid
QAOA,20,270,190,41,2,"[10, 10]","['reset', 'cz', 'x', 'rx', 'rzz', 'rz', 'sx', 'id']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",F_eff,0.7569929128114639,0.8213101421811925,0.829030682590161,0.8165181794151992,0.866317008772398
QAOA,20,270,190,41,2,"[10, 10]","['reset', 'cz', 'x', 'rx', 'rzz', 'rz', 'sx', 'id']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",num_comms,100.0,20.0,36.0,20.0,20.0
QAOA,20,270,190,41,2,"[10, 10]","['reset', 'cz', 'x', 'rx', 'rzz', 'rz', 'sx', 'id']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",epairs,100.0,40.0,44.0,40.0,30.0
QAOA,20,270,190,41,2,"[10, 10]","['reset', 'cz', 'x', 'rx', 'rzz', 'rz', 'sx', 'id']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity_loss,10.877581325694132,7.85303064435859,7.448719049180385,8.092729004862157,5.720331526543307
QAOA,20,270,190,41,2,"[10, 10]","['reset', 'cz', 'x', 'rx', 'rzz', 'rz', 'sx', 'id']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",rgeo_mean_fid,0.9,0.81,0.879172668128621,0.81,0.8538149682454624
QAOA,20,270,190,41,2,"[10, 10]","['reset', 'cz', 'x', 'rx', 'rzz', 'rz', 'sx', 'id']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",execution_time,0.13360047340393066,1.267989158630371,1.0865368843078613,2.501242160797119,4.671942472457886
QAOA,20,270,190,41,2,"[10, 10]","['reset', 'cz', 'x', 'rx', 'rzz', 'rz', 'sx', 'id']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity_log_sum,-11.414456899498928,-8.071033654422974,-7.687422631499592,-8.310950172454561,-5.883679435087829
QAOA,20,270,190,41,2,"[10, 10]","['reset', 'cz', 'x', 'rx', 'rzz', 'rz', 'sx', 'id']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity,1.1034797164843767e-05,0.00031246013828155903,0.0004585585242759903,0.0002458103701220052,0.0027845209390919322
QAOA,20,270,190,41,2,"[10, 10]","['reset', 'cz', 'x', 'rx', 'rzz', 'rz', 'sx', 'id']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_hops,100.0,0.0,28.0,0.0,10.0
QAOA,20,270,190,41,2,"[10, 10]","['reset', 'cz', 'x', 'rx', 'rzz', 'rz', 'sx', 'id']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_swaps,0.0,20.0,8.0,20.0,10.0
QAOA,20,270,190,41,2,"[10, 10]","['reset', 'cz', 'x', 'rx', 'rzz', 'rz', 'sx', 'id']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_fidelity_loss,0.8775813256941524,3.8530306443585887,3.048719049180386,4.092729004862156,2.7203315265433075
QAOA,20,270,190,41,2,"[10, 10]","['reset', 'cz', 'x', 'rx', 'rzz', 'rz', 'sx', 'id']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_fidelity_loss,9.99999999999998,4.000000000000001,4.399999999999999,4.000000000000001,2.999999999999999
QAOA,20,270,190,41,2,"[10, 10]","['reset', 'cz', 'x', 'rx', 'rzz', 'rz', 'sx', 'id']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_fidelity_log_sum,-0.8784053337163017,-3.8566130281099227,-3.0515599425552358,-4.096529546141509,-2.7228639653530404
QAOA,20,270,190,41,2,"[10, 10]","['reset', 'cz', 'x', 'rx', 'rzz', 'rz', 'sx', 'id']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_fidelity_log_sum,-10.536051565782627,-4.214420626313052,-4.635862688944356,-4.214420626313052,-3.1608154697347883
QAOA,20,270,190,41,2,"[10, 10]","['reset', 'cz', 'x', 'rx', 'rzz', 'rz', 'sx', 'id']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_fidelity,0.4154448796746341,0.021139477223356726,0.0472851047817576,0.016630290023672098,0.06568636131652683
QAOA,20,270,190,41,2,"[10, 10]","['reset', 'cz', 'x', 'rx', 'rzz', 'rz', 'sx', 'id']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_fidelity,2.6561398887587544e-05,0.014780882941434616,0.009697737297875257,0.014780882941434616,0.04239115827521627
QAOA,20,270,190,41,2,"[10, 10]","['reset', 'cz', 'x', 'rx', 'rzz', 'rz', 'sx', 'id']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_gate_num,910.0,3991.0,3208.0,4243.0,2843.0


Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Basis Gates,2Q Gate Names,net_type,backends,fidelity,Metrics,Static OEE,FGP-rOEE,WBCP,NAVI,NAVI Hybrid
QV,20,2692,564,202,2,"[10, 10]","['rzz', 'x', 'rz', 'cz', 'reset', 'rx', 'id', 'sx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",F_eff,0.8844054426886608,0.8811305554778993,0.9111017839009634,0.915944157605162,0.9343583138814657
QV,20,2692,564,202,2,"[10, 10]","['rzz', 'x', 'rz', 'cz', 'reset', 'rx', 'id', 'sx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",num_comms,216.0,61.0,67.0,61.0,51.0
QV,20,2692,564,202,2,"[10, 10]","['rzz', 'x', 'rz', 'cz', 'reset', 'rx', 'id', 'sx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",epairs,216.0,122.0,134.0,122.0,89.0
QV,20,2692,564,202,2,"[10, 10]","['rzz', 'x', 'rz', 'cz', 'reset', 'rx', 'id', 'sx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity_loss,23.653907258750284,24.8973612220847,18.0837195315815,17.077098217275857,13.233802732913519
QV,20,2692,564,202,2,"[10, 10]","['rzz', 'x', 'rz', 'cz', 'reset', 'rx', 'id', 'sx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",rgeo_mean_fid,0.9000000000000002,0.81,0.81,0.81,0.8320485976038361
QV,20,2692,564,202,2,"[10, 10]","['rzz', 'x', 'rz', 'cz', 'reset', 'rx', 'id', 'sx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",execution_time,1.8039302825927734,8.094863176345825,1.1569139957427979,3.372960329055786,12.746310472488403
QV,20,2692,564,202,2,"[10, 10]","['rzz', 'x', 'rz', 'cz', 'reset', 'rx', 'id', 'sx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity_log_sum,-24.813614534793413,-25.562993732901198,-18.806333380656906,-17.735575654856365,-13.714846684396358
QV,20,2692,564,202,2,"[10, 10]","['rzz', 'x', 'rz', 'cz', 'reset', 'rx', 'id', 'sx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity,1.6733397641422956e-11,7.909205885734846e-12,6.800066940260116e-09,1.983980319280522e-08,1.1059048554300435e-06
QV,20,2692,564,202,2,"[10, 10]","['rzz', 'x', 'rz', 'cz', 'reset', 'rx', 'id', 'sx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_hops,216.0,0.0,0.0,0.0,13.0
QV,20,2692,564,202,2,"[10, 10]","['rzz', 'x', 'rz', 'cz', 'reset', 'rx', 'id', 'sx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_swaps,0.0,61.0,67.0,61.0,38.0
QV,20,2692,564,202,2,"[10, 10]","['rzz', 'x', 'rz', 'cz', 'reset', 'rx', 'id', 'sx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_fidelity_loss,2.053907258750247,12.697361222084703,4.683719531581504,4.877098217275861,4.3338027329135205
QV,20,2692,564,202,2,"[10, 10]","['rzz', 'x', 'rz', 'cz', 'reset', 'rx', 'id', 'sx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_fidelity_loss,21.600000000000037,12.199999999999998,13.399999999999997,12.199999999999998,8.899999999999999
QV,20,2692,564,202,2,"[10, 10]","['rzz', 'x', 'rz', 'cz', 'reset', 'rx', 'id', 'sx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_fidelity_log_sum,-2.0557431527029952,-12.709010822646391,-4.688024282508187,-4.881592744601563,-4.337760790849819
QV,20,2692,564,202,2,"[10, 10]","['rzz', 'x', 'rz', 'cz', 'reset', 'rx', 'id', 'sx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_fidelity_log_sum,-22.757871382090418,-12.853982910254807,-14.11830909814872,-12.853982910254802,-9.377085893546539
QV,20,2692,564,202,2,"[10, 10]","['rzz', 'x', 'rz', 'cz', 'reset', 'rx', 'id', 'sx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_fidelity,0.12799767840307819,3.023755903502077e-06,0.009204854394518526,0.007584923555570132,0.013065752424037598
QV,20,2692,564,202,2,"[10, 10]","['rzz', 'x', 'rz', 'cz', 'reset', 'rx', 'id', 'sx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_fidelity,1.307320402228525e-10,2.615689274578844e-06,7.387479093976264e-07,2.6156892745788433e-06,8.464149782874081e-05
QV,20,2692,564,202,2,"[10, 10]","['rzz', 'x', 'rz', 'cz', 'reset', 'rx', 'id', 'sx']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_gate_num,3201.0,14507.0,5974.0,6186.0,5669.0
Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Basis Gates,2Q Gate Names,net_type,backends,fidelity,Metrics,Static OEE,FGP-rOEE,WBCP,NAVI,NAVI Hybrid
QFT,20,606,190,79,2,"[10, 10]","['cz', 'id', 'x', 'reset', 'rzz', 'rx', 'rz', 'sx']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",F_eff,0.8647692891684073,0.9012613819933619,0.8894350345621418,0.8989906786579398,0.9285130653160758
QFT,20,606,190,79,2,"[10, 10]","['cz', 'id', 'x', 'reset', 'rzz', 'rx', 'rz', 'sx']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",num_comms,100.0,20.0,42.0,24.0,20.0
QFT,20,606,190,79,2,"[10, 10]","['cz', 'id', 'x', 'reset', 'rzz', 'rx', 'rz', 'sx']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",epairs,100.0,40.0,59.0,48.0,30.0
QFT,20,606,190,79,2,"[10, 10]","['cz', 'id', 'x', 'reset', 'rzz', 'rx', 'rz', 'sx']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity_loss,10.941131508100213,7.994702492626017,8.937246302721348,8.151725383586012,5.696145497850633
QFT,20,606,190,79,2,"[10, 10]","['cz', 'id', 'x', 'reset', 'rzz', 'rx', 'rz', 'sx']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",rgeo_mean_fid,0.9,0.81,0.8624255620573155,0.81,0.8538149682454624
QFT,20,606,190,79,2,"[10, 10]","['cz', 'id', 'x', 'reset', 'rzz', 'rx', 'rz', 'sx']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",execution_time,0.15058636665344238,2.238802909851074,1.0989208221435547,2.1644835472106934,4.855319261550903
QFT,20,606,190,79,2,"[10, 10]","['cz', 'id', 'x', 'reset', 'rzz', 'rx', 'rz', 'sx']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity_log_sum,-11.478109502661091,-8.21283694616626,-9.256336025463446,-8.412126437399142,-5.859495322380162
QFT,20,606,190,79,2,"[10, 10]","['cz', 'id', 'x', 'reset', 'rzz', 'rx', 'rz', 'sx']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity,1.0354291332768793e-05,0.0002711503900525231,9.55046113301789e-05,0.00022215695144510932,0.002852683004721242
QFT,20,606,190,79,2,"[10, 10]","['cz', 'id', 'x', 'reset', 'rzz', 'rx', 'rz', 'sx']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_hops,100.0,0.0,25.0,0.0,10.0
QFT,20,606,190,79,2,"[10, 10]","['cz', 'id', 'x', 'reset', 'rzz', 'rx', 'rz', 'sx']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_swaps,0.0,20.0,17.0,24.0,10.0
QFT,20,606,190,79,2,"[10, 10]","['cz', 'id', 'x', 'reset', 'rzz', 'rx', 'rz', 'sx']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_fidelity_loss,0.9411315081002324,3.9947024926260157,3.0372463027213494,3.3517253835860106,2.696145497850634
QFT,20,606,190,79,2,"[10, 10]","['cz', 'id', 'x', 'reset', 'rzz', 'rx', 'rz', 'sx']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_fidelity_loss,9.99999999999998,4.000000000000001,5.899999999999999,4.800000000000001,2.9999999999999987
QFT,20,606,190,79,2,"[10, 10]","['cz', 'id', 'x', 'reset', 'rzz', 'rx', 'rz', 'sx']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_fidelity_log_sum,-0.9420579368784642,-3.998416319853207,-3.0400656016516954,-3.3548216858234805,-2.698679852645374
QFT,20,606,190,79,2,"[10, 10]","['cz', 'id', 'x', 'reset', 'rzz', 'rx', 'rz', 'sx']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_fidelity_log_sum,-10.536051565782627,-4.214420626313052,-6.21627042381175,-5.0573047515756615,-3.1608154697347874
QFT,20,606,190,79,2,"[10, 10]","['cz', 'id', 'x', 'reset', 'rzz', 'rx', 'rz', 'sx']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_fidelity,0.3898247745380412,0.018344667982750803,0.04783175154936715,0.03491559554536877,0.0672942925079036
QFT,20,606,190,79,2,"[10, 10]","['cz', 'id', 'x', 'reset', 'rzz', 'rx', 'rz', 'sx']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_fidelity,2.6561398887587544e-05,0.014780882941434616,0.0019966781110160392,0.006362685441135956,0.04239115827521627
QFT,20,606,190,79,2,"[10, 10]","['cz', 'id', 'x', 'reset', 'rzz', 'rx', 'rz', 'sx']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_gate_num,1063.0,4499.0,3493.0,3564.0,2921.0
Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Basis Gates,2Q Gate Names,net_type,backends,fidelity,Metrics,Static OEE,FGP-rOEE,WBCP,NAVI,NAVI Hybrid
QAOA,20,270,190,41,2,"[10, 10]","['x', 'reset', 'id', 'sx', 'rzz', 'rz', 'rx', 'cz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",F_eff,0.7577071726736623,0.8211651007751123,0.8289630635700667,0.8115560462209441,0.8659603208271223
QAOA,20,270,190,41,2,"[10, 10]","['x', 'reset', 'id', 'sx', 'rzz', 'rz', 'rx', 'cz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",num_comms,100.0,20.0,36.0,20.0,20.0
QAOA,20,270,190,41,2,"[10, 10]","['x', 'reset', 'id', 'sx', 'rzz', 'rz', 'rx', 'cz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",epairs,100.0,40.0,44.0,40.0,30.0
QAOA,20,270,190,41,2,"[10, 10]","['x', 'reset', 'id', 'sx', 'rzz', 'rz', 'rx', 'cz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity_loss,10.838960192261895,7.860265507868604,7.452048651904235,8.342433525263154,5.737190371183342
QAOA,20,270,190,41,2,"[10, 10]","['x', 'reset', 'id', 'sx', 'rzz', 'rz', 'rx', 'cz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",rgeo_mean_fid,0.9,0.81,0.879172668128621,0.81,0.8538149682454624
QAOA,20,270,190,41,2,"[10, 10]","['x', 'reset', 'id', 'sx', 'rzz', 'rz', 'rx', 'cz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",execution_time,0.13863706588745117,1.418351411819458,1.1172850131988525,2.7419424057006836,4.015345096588135
QAOA,20,270,190,41,2,"[10, 10]","['x', 'reset', 'id', 'sx', 'rzz', 'rz', 'rx', 'cz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity_log_sum,-11.375789632227537,-8.07827479573119,-7.6907668899828625,-8.560875007248715,-5.90056380540556
QAOA,20,270,190,41,2,"[10, 10]","['x', 'reset', 'id', 'sx', 'rzz', 'rz', 'rx', 'cz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity,1.1469839359134817e-05,0.00031020574231754644,0.0004570275474590855,0.00019145169870361274,0.0027379007402921125
QAOA,20,270,190,41,2,"[10, 10]","['x', 'reset', 'id', 'sx', 'rzz', 'rz', 'rx', 'cz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_hops,100.0,0.0,28.0,0.0,10.0
QAOA,20,270,190,41,2,"[10, 10]","['x', 'reset', 'id', 'sx', 'rzz', 'rz', 'rx', 'cz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_swaps,0.0,20.0,8.0,20.0,10.0
QAOA,20,270,190,41,2,"[10, 10]","['x', 'reset', 'id', 'sx', 'rzz', 'rz', 'rx', 'cz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_fidelity_loss,0.8389601922619158,3.8602655078686037,3.0520486519042365,4.342433525263153,2.737190371183343
QAOA,20,270,190,41,2,"[10, 10]","['x', 'reset', 'id', 'sx', 'rzz', 'rz', 'rx', 'cz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_fidelity_loss,9.99999999999998,4.000000000000001,4.399999999999999,4.000000000000001,2.999999999999999
QAOA,20,270,190,41,2,"[10, 10]","['x', 'reset', 'id', 'sx', 'rzz', 'rz', 'rx', 'cz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_fidelity_log_sum,-0.8397380664449097,-3.8638541694181385,-3.054904201038506,-4.346454380935663,-2.7397483356707717
QAOA,20,270,190,41,2,"[10, 10]","['x', 'reset', 'id', 'sx', 'rzz', 'rz', 'rx', 'cz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_fidelity_log_sum,-10.536051565782627,-4.214420626313052,-4.635862688944356,-4.214420626313052,-3.1608154697347883
QAOA,20,270,190,41,2,"[10, 10]","['x', 'reset', 'id', 'sx', 'rzz', 'rz', 'rx', 'cz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_fidelity,0.43182361771219846,0.020986956161323757,0.04712723529428032,0.012952656445639279,0.06458659899115823
QAOA,20,270,190,41,2,"[10, 10]","['x', 'reset', 'id', 'sx', 'rzz', 'rz', 'rx', 'cz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_fidelity,2.6561398887587544e-05,0.014780882941434616,0.009697737297875257,0.014780882941434616,0.04239115827521627
QAOA,20,270,190,41,2,"[10, 10]","['x', 'reset', 'id', 'sx', 'rzz', 'rz', 'rx', 'cz']","{'cz', 'rzz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_gate_num,880.0,3991.0,3208.0,4540.0,2843.0



Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Basis Gates,2Q Gate Names,net_type,backends,fidelity,Metrics,Static OEE,FGP-rOEE,WBCP,NAVI,NAVI Hybrid
QV,20,2706,567,203,2,"[10, 10]","['id', 'x', 'sx', 'reset', 'rx', 'rzz', 'cz', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",F_eff,0.8843304989939739,0.8993798942872836,0.9131801559889053,0.910101393204674,0.9322100834266798
QV,20,2706,567,203,2,"[10, 10]","['id', 'x', 'sx', 'reset', 'rx', 'rzz', 'cz', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",num_comms,216.0,45.0,65.0,67.0,51.0
QV,20,2706,567,203,2,"[10, 10]","['id', 'x', 'sx', 'reset', 'rx', 'rzz', 'cz', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",epairs,216.0,90.0,130.0,134.0,90.0
QV,20,2706,567,203,2,"[10, 10]","['id', 'x', 'sx', 'reset', 'rx', 'rzz', 'cz', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity_loss,23.79378327621365,21.034507551891014,17.735629743587307,18.399478743183074,13.763098384159749
QV,20,2706,567,203,2,"[10, 10]","['id', 'x', 'sx', 'reset', 'rx', 'rzz', 'cz', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",rgeo_mean_fid,0.9000000000000002,0.81,0.81,0.81,0.8303314490093555
QV,20,2706,567,203,2,"[10, 10]","['id', 'x', 'sx', 'reset', 'rx', 'rzz', 'cz', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",execution_time,2.2978034019470215,7.573557376861572,1.265906572341919,3.677722454071045,13.79253363609314
QV,20,2706,567,203,2,"[10, 10]","['id', 'x', 'sx', 'reset', 'rx', 'rzz', 'cz', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity_log_sum,-24.953656970794718,-21.52810117428762,-18.436885235130646,-19.12245070853706,-14.250006894059965
QV,20,2706,567,203,2,"[10, 10]","['id', 'x', 'sx', 'reset', 'rx', 'rzz', 'cz', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",total_fidelity,1.4546699728907158e-11,4.4716155130751453e-10,9.839260952750762e-09,4.957071427766261e-09,6.475907530393452e-07
QV,20,2706,567,203,2,"[10, 10]","['id', 'x', 'sx', 'reset', 'rx', 'rzz', 'cz', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_hops,216.0,0.0,0.0,0.0,12.0
QV,20,2706,567,203,2,"[10, 10]","['id', 'x', 'sx', 'reset', 'rx', 'rzz', 'cz', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",remote_swaps,0.0,45.0,65.0,67.0,39.0
QV,20,2706,567,203,2,"[10, 10]","['id', 'x', 'sx', 'reset', 'rx', 'rzz', 'cz', 'rz']","{'rzz', 'cz'}",all_to_all,"['ibm_marrakesh', 'ibm_marrakesh']","[0.9, 0.9]",local_fidelity_loss,2.1937832762136127,12.034507551891016,4.735629743587311,4.999478743183074,4.7630983841597505
