Circuit,#Qubits,#Gates,#2Q Gates,#QPUs,Metrics,Static OEE,WBCP,NADQC
QV30,30,7650,1350,3,exec_time (sec),0.10358166694641113,1.5328402519226074,1.1244215965270996
QV30,30,7650,1350,3,num_comms,738.0,428.0,276.0
QV30,30,7650,1350,3,remote_hops,738.0,221.0,0.0
QV30,30,7650,1350,3,remote_swaps,0.0,207.0,276.0
QV30,30,7650,1350,3,fidelity_loss,14.76000000000004,8.560000000000008,5.520000000000005
QV30,30,7650,1350,3,fidelity,3.348450329593301e-07,0.0001756954021445273,0.0037878859223966412
Circuit,#Qubits,#Gates,#2Q Gates,#QPUs,Metrics,Static OEE,WBCP,NADQC
QV30,30,7650,1350,3,exec_time (sec),0.06413722038269043,1.1907598972320557,1.1263699531555176
QV30,30,7650,1350,3,num_comms,738.0,439.0,276.0
QV30,30,7650,1350,3,remote_hops,738.0,221.0,0.0
QV30,30,7650,1350,3,remote_swaps,0.0,218.0,276.0
QV30,30,7650,1350,3,fidelity_loss,14.76000000000004,8.780000000000006,5.520000000000005
QV30,30,7650,1350,3,fidelity,3.348450329593301e-07,0.00014068481667971582,0.0037878859223966412
Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Metrics,NADQC
QV,30,7650,1350,382,3,"[10, 10, 10]",exec_time (sec),1.1152644157409668
QV,30,7650,1350,382,3,"[10, 10, 10]",num_comms,276.0
QV,30,7650,1350,382,3,"[10, 10, 10]",remote_hops,0.0
QV,30,7650,1350,382,3,"[10, 10, 10]",remote_swaps,276.0
QV,30,7650,1350,382,3,"[10, 10, 10]",fidelity_loss,5.520000000000005
QV,30,7650,1350,382,3,"[10, 10, 10]",fidelity,0.0037878859223966412


Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Metrics,NADQC_direct,NADQC_global_max_match
QV,30,7650,1350,382,3,"[10, 10, 10]",exec_time (sec),1.3448917865753174,1.1192960739135742
QV,30,7650,1350,382,3,"[10, 10, 10]",num_comms,352.0,276.0
QV,30,7650,1350,382,3,"[10, 10, 10]",remote_hops,0.0,0.0
QV,30,7650,1350,382,3,"[10, 10, 10]",remote_swaps,352.0,276.0
QV,30,7650,1350,382,3,"[10, 10, 10]",fidelity_loss,7.040000000000007,5.520000000000005
QV,30,7650,1350,382,3,"[10, 10, 10]",fidelity,0.0008157905003204389,0.0037878859223966412
Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Metrics,NADQC_max_match
QV,30,7650,1350,382,3,"[10, 10, 10]",exec_time (sec),1.1064777374267578
QV,30,7650,1350,382,3,"[10, 10, 10]",num_comms,330.0
QV,30,7650,1350,382,3,"[10, 10, 10]",remote_hops,0.0
QV,30,7650,1350,382,3,"[10, 10, 10]",remote_swaps,330.0
QV,30,7650,1350,382,3,"[10, 10, 10]",fidelity_loss,6.600000000000007
QV,30,7650,1350,382,3,"[10, 10, 10]",fidelity,0.001272345266738147
Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Metrics,NADQC_direct,NADQC_max_match,NADQC_global_max_match
QV,30,7650,1350,382,3,"[10, 10, 10]",exec_time (sec),1.0164954662322998,1.1199560165405273,1.044847011566162
QV,30,7650,1350,382,3,"[10, 10, 10]",num_comms,352.0,330.0,276.0
QV,30,7650,1350,382,3,"[10, 10, 10]",remote_hops,0.0,0.0,0.0
QV,30,7650,1350,382,3,"[10, 10, 10]",remote_swaps,352.0,330.0,276.0
QV,30,7650,1350,382,3,"[10, 10, 10]",fidelity_loss,7.040000000000007,6.600000000000007,5.520000000000005
QV,30,7650,1350,382,3,"[10, 10, 10]",fidelity,0.0008157905003204389,0.001272345266738147,0.0037878859223966412
Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Metrics,NADQC_direct,NADQC_max_match,NADQC_global_max_match
QV,60,30600,5400,762,3,"[20, 20, 20]",exec_time (sec),7.662309169769287,7.670971632003784,7.6791112422943115
QV,60,30600,5400,762,3,"[20, 20, 20]",num_comms,1351.0,1233.0,1134.0
QV,60,30600,5400,762,3,"[20, 20, 20]",remote_hops,0.0,0.0,0.0
QV,60,30600,5400,762,3,"[20, 20, 20]",remote_swaps,1351.0,1233.0,1134.0
QV,60,30600,5400,762,3,"[20, 20, 20]",fidelity_loss,27.020000000000028,24.660000000000018,22.68000000000002
QV,60,30600,5400,762,3,"[20, 20, 20]",fidelity,1.4009681452715723e-12,1.5196771339688517e-11,1.1229743466124796e-10
Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Metrics,NADQC_direct,NADQC_max_match,NADQC_global_max_match
QV,40,13600,2400,510,2,"[20, 20]",exec_time (sec),2.66434383392334,2.285775661468506,2.2773211002349854
QV,40,13600,2400,510,2,"[20, 20]",num_comms,354.0,298.0,298.0
QV,40,13600,2400,510,2,"[20, 20]",remote_hops,0.0,0.0,0.0
QV,40,13600,2400,510,2,"[20, 20]",remote_swaps,354.0,298.0,298.0
QV,40,13600,2400,510,2,"[20, 20]",fidelity_loss,7.080000000000005,5.960000000000004,5.960000000000004
QV,40,13600,2400,510,2,"[20, 20]",fidelity,0.0007834851965077506,0.002428681453510418,0.002428681453510418
Circuit,#Qubits,#Gates,#2Q Gates,#Depth,#QPUs,QPUs,Metrics,NADQC_direct,NADQC_max_match,NADQC_global_max_match
QV,60,30600,5400,762,2,"[30, 30]",exec_time (sec),7.554022550582886,7.490696907043457,7.4346606731414795
QV,60,30600,5400,762,2,"[30, 30]",num_comms,814.0,696.0,696.0
QV,60,30600,5400,762,2,"[30, 30]",remote_hops,0.0,0.0,0.0
QV,60,30600,5400,762,2,"[30, 30]",remote_swaps,814.0,696.0,696.0
QV,60,30600,5400,762,2,"[30, 30]",fidelity_loss,16.280000000000012,13.920000000000012,13.920000000000012
QV,60,30600,5400,762,2,"[30, 30]",fidelity,7.211500096995313e-08,7.822556020282345e-07,7.822556020282345e-07
